# Agent Annotate v42.11 — all 800 currently-annotated NCTs (629 train + 86 val + 85 test)
# Generated 2026-06-03 by merging scripts/dataset_v42_11/{train_dev_corpus_5c8d0aa0431a, val_8d9398b0af66, test_b9301e02fef5}.csv
# Source jobs: 5c8d0aa0431a (train), 8d9398b0af66 (val), b9301e02fef5 (test). Pipeline v42.11.
# The Cohort column identifies the formal train/val/test split (established 2026-05-11).
Cohort,Source Job ID,NCT ID,Study Title,Study Status,Phase,Conditions,Interventions,Classification,Classification Evidence,Classification Sources,Classification Evidence Text,Delivery Mode,Delivery Mode Evidence,Delivery Mode Sources,Delivery Mode Evidence Text,Outcome,Outcome Evidence,Outcome Sources,Outcome Evidence Text,Reason for Failure,Reason for Failure Evidence,Reason for Failure Sources,Reason for Failure Evidence Text,Peptide,Peptide Evidence,Peptide Sources,Peptide Evidence Text,Sequence,Sequence Evidence,Sequence Sources,Sequence Evidence Text
train,5c8d0aa0431a,NCT00032045,An Open-label Study Of MDX-010 In Combination With gp100 Peptides Emulsified With Montanide ISA 51 In The Treatment Of Patients With Stage IV Melanoma,COMPLETED,PHASE2,"Intraocular Melanoma, Melanoma (Skin)","BIOLOGICAL: gp100 antigen, BIOLOGICAL: incomplete Freund's adjuvant, BIOLOGICAL: ipilimumab",Other,,,,Injection/Infusion,https://api.fda.gov,openfda:ipilimumab,Route: INTRAVENOUS,Positive,https://clinicaltrials.gov/study/NCT00032045; https://api.fda.gov; https://openalex.org/W2749262325; PMID:26579225; PMID:41737289; PMID:35378683; PMID:19047087; PMID:38516779; PMID:24651672; https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1789844/,clinicaltrials_gov:NCT00032045; openfda:ipilimumab; openalex:https://doi.org/10.3389/fimmu.2017.01024; PMID:26579225; PMID:41737289; PMID:35378683; PMID:19047087; PMID:38516779; PMID:24651672; chembl:CHEMBL1789844,RATIONALE: Vaccines made from peptides may make the body build an immune response to kill tumor cells. Monoclonal antibodies can locate tumor cells and either kill them or deliver tumor-killing sub...,,,,,True,https://clinicaltrials.gov/study/NCT00032045; https://api.fda.gov; PMID:35378683; PMID:19047087; PMID:38516779; PMID:24651672; PMID:33947958; https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1789844/; https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=6888; https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4650400/,clinicaltrials_gov:NCT00032045; openfda:ipilimumab; PMID:35378683; PMID:19047087; PMID:38516779; PMID:24651672; PMID:33947958; chembl:CHEMBL1789844; iuphar:GtoPdb:6888; chembl:CHEMBL4650400,RATIONALE: Vaccines made from peptides may make the body build an immune response to kill tumor cells. Monoclonal antibodies can locate tumor cells and either kill them or deliver tumor-killing sub...,,,,
train,5c8d0aa0431a,NCT00034255,Single Dose and 34-Day Tolerance Study of INGAP Peptide in Insulin Deficient Patients,COMPLETED,"PHASE1, PHASE2","Diabetes Mellitus, Type 1, Diabetes Mellitus, Type 2",DRUG: INGAP Peptide,Other,https://clinicaltrials.gov/study/NCT00034255; PMID:26578518; PMID:19287497; PMID:27110686; PMID:34183697; https://openalex.org/W2901287779; https://doi.org/10.64898/2026.04.10.26349886; https://doi.org/10.1016/s0011-393x(03)80014-0; https://rxnav.nlm.nih.gov/REST/rxcui/2471608,clinicaltrials_gov:NCT00034255; PMID:26578518; PMID:19287497; PMID:27110686; PMID:34183697; openalex:https://doi.org/10.23880/oaje-16000107; crossref:DOI:10.64898/2026.04.10.26349886; crossref:DOI:10.1016/s0011-393x(03)80014-0; rxnorm:2471608,The purpose of this study is to evaluate the safety and tolerability of single and multiple doses of intramuscular INGAP Peptide given for the first time in humans as a potential treatment for diab...,Injection/Infusion,https://clinicaltrials.gov/study/NCT00034255,clinicaltrials_gov:NCT00034255,The purpose of this study is to evaluate the safety and tolerability of single and multiple doses of intramuscular INGAP Peptide given for the first time in humans as a potential treatment for diab...,Positive,https://clinicaltrials.gov/study/NCT00034255; PMID:26578518; PMID:19287497; PMID:27110686; PMID:34183697; https://openalex.org/W2901287779; https://doi.org/10.64898/2026.04.10.26349886; https://doi.org/10.1016/s0011-393x(03)80014-0; https://rxnav.nlm.nih.gov/REST/rxcui/2471608,clinicaltrials_gov:NCT00034255; PMID:26578518; PMID:19287497; PMID:27110686; PMID:34183697; openalex:https://doi.org/10.23880/oaje-16000107; crossref:DOI:10.64898/2026.04.10.26349886; crossref:DOI:10.1016/s0011-393x(03)80014-0; rxnorm:2471608,The purpose of this study is to evaluate the safety and tolerability of single and multiple doses of intramuscular INGAP Peptide given for the first time in humans as a potential treatment for diab...,,,,,True,,,,,,,
train,5c8d0aa0431a,NCT00039000,A Phase III Study of Heat Shock Protein-Peptide Complex (HSPPC-96) Versus Physician's Choice Including Interleukin-2 and/or Dacarbazine/Temozolomide-based Therapy and/or Complete Tumor Resection in Stage IV Melanoma,COMPLETED,PHASE3,Malignant Melanoma,DRUG: HSPPC-96 or Oncophage,Other,,,,Injection/Infusion,https://trialsearch.who.int/Trial2.aspx?TrialID=NCT00039000,who_ictrp:NCT00039000,"Title: Study of Heat Shock Protein-Peptide Complex (HSPPC-96) Versus IL-2/DTIC for Stage IV Melanoma
Status: Completed
Phase: Phase 3
Countries: Australia, Hungary, Italy, Poland, Russian Federatio...",Positive,https://clinicaltrials.gov/study/NCT00039000; PMID:22566975; PMID:41044622; PMID:32313731; PMID:20109236; PMID:24335700; PMID:29769450; PMID:11675517; https://reporter.nih.gov/search/results/?text_terms=HSPPC-96+or+Oncophage,clinicaltrials_gov:NCT00039000; PMID:22566975; PMID:41044622; PMID:32313731; PMID:20109236; PMID:24335700; PMID:29769450; PMID:11675517; nih_reporter:NIH:5P50CA097257-13; nih_reporter:NIH:5P50CA097257-15,The primary goal of this study is to determine if people with metastatic melanoma who receive Heat Shock Protein-Peptide Complex - 96 (HSPPC-96 or Oncophage) after surgery live longer than people w...,,,,,True,,,,,,,
train,5c8d0aa0431a,NCT00042497,"A Phase II, Multicenter, Open-Labeled Study of Immunotherapy With Autologous Dexosomes for Patients With Stage IV Melanoma",SUSPENDED,PHASE2,Melanoma,BIOLOGICAL: autologous dexosomes loaded with tumor-specific peptides,Other,,,,Other,https://trialsearch.who.int/Trial2.aspx?TrialID=NCT00042497,who_ictrp:NCT00042497,"Title: Immunotherapy With Autologous Dexosomes for Patients With Stage IV Melanoma
Status: Suspended
Phase: Phase 2
Conditions: Melanoma
Interventions: Biological: autologous dexosomes loaded with ...",Unknown,,,,,https://clinicaltrials.gov/study/NCT00042497; PMID:15723705; PMID:16506523; PMID:39899680; PMID:36925714; PMC:12412255; https://doi.org/10.1002/bit.20596; https://doi.org/10.31525/ct1-nct04002804; https://rxnav.nlm.nih.gov/REST/rxcui/2629245,clinicaltrials_gov:NCT00042497; PMID:15723705; PMID:16506523; PMID:39899680; PMID:36925714; PMC:12412255; crossref:DOI:10.1002/bit.20596; crossref:DOI:10.31525/ct1-nct04002804; rxnorm:2629245,"Title: A Phase II, Multicenter, Open-Labeled Study of Immunotherapy With Autologous Dexosomes for Patients With Stage IV Melanoma | Title: A phase I study of dexosome immunotherapy in patients with...",True,https://clinicaltrials.gov/study/NCT00042497; PMID:15723705; PMID:16506523; PMC:11948033; PMC:12412255; PMC:10013823; https://rxnav.nlm.nih.gov/REST/rxcui/2629245,clinicaltrials_gov:NCT00042497; PMID:15723705; PMID:16506523; PMC:11948033; PMC:12412255; PMC:10013823; rxnorm:2629245,"Title: A Phase II, Multicenter, Open-Labeled Study of Immunotherapy With Autologous Dexosomes for Patients With Stage IV Melanoma | Title: A phase I study of dexosome immunotherapy in patients with...",,,,
train,5c8d0aa0431a,NCT00052026,"A Multicenter, Placebo-Controlled, 8-Month Study of the Effect of Twice Daily Carvedilol in Children With Congestive Heart Failure Due to Systemic Ventricular Systolic Dysfunction",COMPLETED,PHASE3,Congestive Heart Failure,"DRUG: carvedilol, DRUG: placebo, DRUG: carvedilol",Other,,,,Oral,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=ANDA078332,fda_drugs:FDA:ANDA078332,"Drug: CARVEDILOL
Sponsor: AUROBINDO PHARMA
Application: ANDA078332
FDA approved: YES
Approval dates: 2007-10-19, 2016-04-04, 2014-09-22
Generic name(s): CARVEDILOL
Active substance: CARVEDILOL
Rout...",Positive,https://clinicaltrials.gov/study/NCT00052026; https://openalex.org/W4205498596; PMID:17848651; PMID:19466519; PMID:40868417; PMID:38397282; https://doi.org/10.1136/flgastro-2025-bspghan.53; PMC:5850184; https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL723/; https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3798017/,clinicaltrials_gov:NCT00052026; openalex:https://doi.org/10.3410/f.1093886.548818; PMID:17848651; PMID:19466519; PMID:40868417; PMID:38397282; crossref:DOI:10.1136/flgastro-2025-bspghan.53; PMC:5850184; chembl:CHEMBL723; chembl:CHEMBL3798017,"Conditions: Congestive Heart Failure | Keywords: Adolescent, Adrenergic alpha-Antagonists/therapeutic use, Adrenergic alpha-Antagonists/pharmacokinetics, Adrenergic alpha-Antagonists/administration...",,,,,False,https://clinicaltrials.gov/study/NCT00052026; PMID:17848651; PMC:5850184; PMC:7389334; https://openalex.org/W4205498596; PMID:19466519; https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL723/; https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3798017/; https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1201167/; https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=551,clinicaltrials_gov:NCT00052026; PMID:17848651; PMC:5850184; PMC:7389334; openalex:https://doi.org/10.3410/f.1093886.548818; PMID:19466519; chembl:CHEMBL723; chembl:CHEMBL3798017; chembl:CHEMBL1201167; iuphar:GtoPdb:551,"Conditions: Congestive Heart Failure | Keywords: Adolescent, Adrenergic alpha-Antagonists/therapeutic use, Adrenergic alpha-Antagonists/pharmacokinetics, Adrenergic alpha-Antagonists/administration...",,,,
train,5c8d0aa0431a,NCT01639638,"Randomised, Blind and Placebo-controlled Trial for the CIGB-300 Perilesional Application in Two Dose Levels in the Recurrent and Non Recurrent Genital Condyloma",TERMINATED,"PHASE2, PHASE3","Recurrent Condyloma, Nonrecurrent Condyloma",DRUG: PROAPOPTOTIC PEPTIDE CIGB 300,Other,https://clinicaltrials.gov/study/NCT01639638; PMC:8126563; PMC:5954166; https://doi.org/10.1007/s11010-020-03747-1; https://doi.org/10.1186/isrctn86355789; https://doi.org/10.32388/1s3ez0; https://rxnav.nlm.nih.gov/REST/rxcui/2692163,clinicaltrials_gov:NCT01639638; PMC:8126563; PMC:5954166; crossref:DOI:10.1007/s11010-020-03747-1; crossref:DOI:10.1186/isrctn86355789; crossref:DOI:10.32388/1s3ez0; rxnorm:2692163,Treatment is considered successful if the difference in the response in the reduction of the affected area is above 30% for any of the doses compared to placebo Patients will be randomised to 1 of ...,Injection/Infusion,https://clinicaltrials.gov/study/NCT01639638; PMC:8126563; PMC:5954166; https://doi.org/10.1007/s11010-020-03747-1; https://doi.org/10.1186/isrctn86355789; https://doi.org/10.32388/1s3ez0; https://rxnav.nlm.nih.gov/REST/rxcui/2692163,clinicaltrials_gov:NCT01639638; PMC:8126563; PMC:5954166; crossref:DOI:10.1007/s11010-020-03747-1; crossref:DOI:10.1186/isrctn86355789; crossref:DOI:10.32388/1s3ez0; rxnorm:2692163,Treatment is considered successful if the difference in the response in the reduction of the affected area is above 30% for any of the doses compared to placebo Patients will be randomised to 1 of ...,Terminated,https://clinicaltrials.gov/study/NCT01639638; PMID:29102676; PMC:8126563; https://doi.org/10.1007/s11010-020-03747-1; https://doi.org/10.1186/isrctn86355789; https://doi.org/10.32388/1s3ez0; https://rxnav.nlm.nih.gov/REST/rxcui/2692163,clinicaltrials_gov:NCT01639638; PMID:29102676; PMC:8126563; crossref:DOI:10.1007/s11010-020-03747-1; crossref:DOI:10.1186/isrctn86355789; crossref:DOI:10.32388/1s3ez0; rxnorm:2692163,Treatment is considered successful if the difference in the response in the reduction of the affected area is above 30% for any of the doses compared to placebo Patients will be randomised to 1 of ...,Business Reason,https://clinicaltrials.gov/study/NCT01639638; PMID:29102676; PMC:8126563; https://doi.org/10.1007/s11010-020-03747-1; https://doi.org/10.1186/isrctn86355789; https://doi.org/10.32388/1s3ez0; https://rxnav.nlm.nih.gov/REST/rxcui/2692163,clinicaltrials_gov:NCT01639638; PMID:29102676; PMC:8126563; crossref:DOI:10.1007/s11010-020-03747-1; crossref:DOI:10.1186/isrctn86355789; crossref:DOI:10.32388/1s3ez0; rxnorm:2692163,Treatment is considered successful if the difference in the response in the reduction of the affected area is above 30% for any of the doses compared to placebo Patients will be randomised to 1 of ...,True,,,,,,,
train,5c8d0aa0431a,NCT01651715,"Multicentre, Randomised, Double-blind, Parallel, Placebo-controlled Study Evaluating the Efficacy and Safety of Early Self-Treatment of Viral Upper Respiratory Tract Infections With Homeopathic Oral Antibodies to the TLR3 FYW Peptide (TAO1)",COMPLETED,"PHASE1, PHASE2",Common Cold,"DRUG: TAO1, oral homeopathic antibodies",Other,,,,Oral,,,,Positive,https://clinicaltrials.gov/study/NCT01651715; PMID:35154498; https://openalex.org/W2236327528; https://openalex.org/W4299838978; https://doi.org/10.5935/2525-5711.20170001; https://doi.org/10.21275/sr21907103139; https://doi.org/10.18332/popmed/122529,clinicaltrials_gov:NCT01651715; PMID:35154498; openalex:https://doi.org/10.4236/aid.2015.54026; openalex:https://doi.org/10.17615/m4y0-hk77; crossref:DOI:10.5935/2525-5711.20170001; crossref:DOI:10.21275/sr21907103139; crossref:DOI:10.18332/popmed/122529,TAO1 is an investigational medicinal product containing homoeopathic dilutions (\<10-24M) of antibodies purified from the serum of rabbit immunised against a synthetic peptide with an amino acid se...,,,,,True,https://clinicaltrials.gov/study/NCT01651715; PMID:35154498; https://openalex.org/W2236327528; https://openalex.org/W4299838978; https://doi.org/10.5935/2525-5711.20170001; https://doi.org/10.21275/sr21907103139,clinicaltrials_gov:NCT01651715; PMID:35154498; openalex:https://doi.org/10.4236/aid.2015.54026; openalex:https://doi.org/10.17615/m4y0-hk77; crossref:DOI:10.5935/2525-5711.20170001; crossref:DOI:10.21275/sr21907103139,TAO1 is an investigational medicinal product containing homoeopathic dilutions (\<10-24M) of antibodies purified from the serum of rabbit immunised against a synthetic peptide with an amino acid se...,,,,
train,5c8d0aa0431a,NCT01653249,A Phase I Clinical Trial of an HPV Therapeutic Vaccine,COMPLETED,PHASE1,Human Papillomavirus,BIOLOGICAL: Vaccine consisting of four HPV-16 E6 peptides in combination with Candin®,Other,https://clinicaltrials.gov/study/NCT01653249; PMC:4590015; PMC:8515132; PMC:10208188; PMC:5152541; PMC:11693788; PMC:3907066; PMC:9220913; https://rxnav.nlm.nih.gov/REST/rxcui/2629297,clinicaltrials_gov:NCT01653249; PMC:4590015; PMC:8515132; PMC:10208188; PMC:5152541; PMC:11693788; PMC:3907066; PMC:9220913; rxnorm:2629297,This study will consist of 300 women aged 18-50 years. The study will show that a new therapeutic human papillomavirus (HPV) vaccine designed to regress a precancerous condition called high-grade s...,Injection/Infusion,https://clinicaltrials.gov/study/NCT01653249; PMC:4590015; PMC:8515132; PMC:10208188; PMC:5152541; PMC:11693788; https://rxnav.nlm.nih.gov/REST/rxcui/2629297,clinicaltrials_gov:NCT01653249; PMC:4590015; PMC:8515132; PMC:10208188; PMC:5152541; PMC:11693788; rxnorm:2629297,This study will consist of 300 women aged 18-50 years. The study will show that a new therapeutic human papillomavirus (HPV) vaccine designed to regress a precancerous condition called high-grade s...,Positive,https://clinicaltrials.gov/study/NCT01653249; PMID:37363362; PMID:37060468; PMID:26561337; PMID:35241913; https://openalex.org/W3091834458; PMC:4590015; PMC:8515132; https://rxnav.nlm.nih.gov/REST/rxcui/2629297,clinicaltrials_gov:NCT01653249; PMID:37363362; PMID:37060468; PMID:26561337; PMID:35241913; openalex:https://doi.org/10.2147/itt.s273327; PMC:4590015; PMC:8515132; rxnorm:2629297,This study will consist of 300 women aged 18-50 years. The study will show that a new therapeutic human papillomavirus (HPV) vaccine designed to regress a precancerous condition called high-grade s...,,,,,True,,,,,,,
train,5c8d0aa0431a,NCT01654120,Liraglutide and Insulin-001 A Randomized Prospective Trial of Liraglutide Added to High-Dose Insulin Therapy vs. High-Dose Insulin Therapy Alone in Insulin-Resistant Patients With Type 2 Diabetes,COMPLETED,PHASE4,"Diabetes Mellitus, Type II","DRUG: Liraglutide, DRUG: Insulin",Other,,,,Injection/Infusion,https://api.fda.gov,openfda:Liraglutide,Route: SUBCUTANEOUS,Positive,https://clinicaltrials.gov/study/NCT01654120; https://api.fda.gov; PMID:30291106; PMID:28124822; PMID:40525593; PMID:27273731; PMID:30288571; PMID:37734880; PMID:33573699,clinicaltrials_gov:NCT01654120; openfda:Insulin; openfda:Liraglutide; PMID:30291106; PMID:28124822; PMID:40525593; PMID:27273731; PMID:30288571; PMID:37734880; PMID:33573699,40 subjects with Type 2 diabetes using \> 100 units of insulin per day with or without metformin with HbA1c \> 6.5% will be randomized into 2 treatment groups: treatment group will have liraglutide...,,,,,True,,,,,,,
train,5c8d0aa0431a,NCT01660529,A Study of hTERT/Survivin Multi-Peptide Vaccination With Basiliximab And Prevnar For Patients With Metastatic Breast Cancer,COMPLETED,EARLY_PHASE1,Metastatic Breast Cancer,BIOLOGICAL: hTERT,Other,https://clinicaltrials.gov/study/NCT01660529; PMC:10048951; PMC:9922830; PMC:4389752; PMC:7565925; PMC:5889287; PMC:10324146; PMC:10132791; https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4594561/; https://www.ebi.ac.uk/pdbe/entry/pdb/2kze,clinicaltrials_gov:NCT01660529; PMC:10048951; PMC:9922830; PMC:4389752; PMC:7565925; PMC:5889287; PMC:10324146; PMC:10132791; chembl:CHEMBL4594561; pdbe:PDB:2kze,"hTERT is widely found in breast cancer cells and has a role in tumor growth and development, making it attractive for immunotherapy. Also, recent data suggest that breast cancer is potentially resp...",Injection/Infusion,https://clinicaltrials.gov/study/NCT01660529,clinicaltrials_gov:NCT01660529,Eligible patients will receive subcutaneous vaccinations of the hTERT/survivin/CMV multipeptide vaccine and GM-CSF over a 24 month period. All patients will receive basiliximab 20 mg 1 day prior to...,Positive,https://clinicaltrials.gov/study/NCT01660529; PMID:36816749; PMID:37415164; PMID:35154149; PMID:25224145; PMID:37100972; https://doi.org/10.1158/1538-7445.am2020-4563; PMC:10048951; https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4594561/; https://www.rcsb.org/structure/9VA3,clinicaltrials_gov:NCT01660529; PMID:36816749; PMID:37415164; PMID:35154149; PMID:25224145; PMID:37100972; crossref:DOI:10.1158/1538-7445.am2020-4563; PMC:10048951; chembl:CHEMBL4594561; rcsb_pdb:PDB:9VA3,"hTERT is widely found in breast cancer cells and has a role in tumor growth and development, making it attractive for immunotherapy. Also, recent data suggest that breast cancer is potentially resp...",,,,,True,,,,,,,
train,5c8d0aa0431a,NCT01661192,"Open Label Study (Extension 001)to Evaluate Long Term Treatment Effect of the Safety, Tolerability and Efficacy of Intervenous ALPHA-1 ANTITRYSIN (AAT)Glasia™ in Type 1 Diabetes Mellitus (Extension to KAMADA AAt 008, PHASE I/II Study)",COMPLETED,PHASE2,"Type 1 Diabetes, Beta Cell Preservation",DRUG: AAT( Alpha 1 Antitrypsin),Other,https://clinicaltrials.gov/study/NCT01661192; PMID:30236025; PMC:6599548; PMC:4085519; PMC:4455465; PMC:4637007; PMC:3628322; https://openalex.org/W2023534857; https://www.sec.gov/Archives/edgar/data/1745999/000095017024002673/0000950170-24-002673-index.htm; https://www.sec.gov/Archives/edgar/data/1631574/000119312523151113/0001193125-23-151113-index.htm,clinicaltrials_gov:NCT01661192; PMID:30236025; PMC:6599548; PMC:4085519; PMC:4455465; PMC:4637007; PMC:3628322; openalex:https://doi.org/10.1093/infdis/jiu620; sec_edgar:SEC:0000950170-24-002673; sec_edgar:SEC:0001193125-23-151113,At a previous study the investigators have assessed the safety and efficacy of treatment with AAT(Alpha 1 Antitrypsin)in newly diagnosed type 1 diabetes subjects aiming at beta cells preservation ....,Injection/Infusion,https://clinicaltrials.gov/study/NCT01661192,clinicaltrials_gov:NCT01661192,Arm: AAT( Alpha 1 Antitrypsin) - Subjects who maintained peak stimulated C-peptide secretion ≥ 0.2nmol/L will continue treatment with AAT according to the dosage group they were allocated to at the...,Positive,https://clinicaltrials.gov/study/NCT01661192; https://openalex.org/W2023534857; PMID:30236025; PMID:26583093; PMID:17135220; https://www.semanticscholar.org/paper/c10180dbb075cd18fa2e079a97de10ba07d85ea6; PMID:39630083; https://doi.org/10.31219/osf.io/yv8g3; https://www.sec.gov/Archives/edgar/data/1745999/000095017024002673/0000950170-24-002673-index.htm; https://www.sec.gov/Archives/edgar/data/1631574/000119312523151113/0001193125-23-151113-index.htm,clinicaltrials_gov:NCT01661192; openalex:https://doi.org/10.1093/infdis/jiu620; PMID:30236025; PMID:26583093; PMID:17135220; semantic_scholar:DOI:10.1017/s1092852924001512; PMID:39630083; crossref:DOI:10.31219/osf.io/yv8g3; sec_edgar:SEC:0000950170-24-002673; sec_edgar:SEC:0001193125-23-151113,At a previous study the investigators have assessed the safety and efficacy of treatment with AAT(Alpha 1 Antitrypsin)in newly diagnosed type 1 diabetes subjects aiming at beta cells preservation ....,,,,,True,,,,,,,
train,5c8d0aa0431a,NCT01665638,"A Double-Blind, Randomized, Placebo-Controlled, 2-Way Cross-Over Study to Evaluate the Effect of Single Dose Canagliflozin on Kinetics of C-Peptide in Healthy Subjects",COMPLETED,PHASE1,Healthy,"DRUG: Canagliflozin 300 mg, DRUG: Placebo, DRUG: Somatostatin, DRUG: C-peptide",Other,https://clinicaltrials.gov/study/NCT01665638; PMID:27127999; PMID:24585202; PMID:24430725; PMID:30903688; PMID:25249672; https://doi.org/10.2337/db24-942-p; https://doi.org/10.2337/db18-1291-p; https://www.uniprot.org/uniprotkb/P61278; https://www.uniprot.org/uniprotkb/P31391,clinicaltrials_gov:NCT01665638; PMID:27127999; PMID:24585202; PMID:24430725; PMID:30903688; PMID:25249672; crossref:DOI:10.2337/db24-942-p; crossref:DOI:10.2337/db18-1291-p; uniprot:P61278; uniprot:P31391,This is a double-blind (neither the volunteer nor the study doctor/staff will know the identity of the assigned treatments) study to assess the effect of single oral (taken by mouth) dose of canagl...,Oral,,,,Positive,https://clinicaltrials.gov/study/NCT01665638; PMID:24585202; PMID:24430725; PMID:30903688; PMID:25249672; PMID:27127999; https://doi.org/10.2337/db24-942-p; https://doi.org/10.2337/db18-1291-p; https://www.uniprot.org/uniprotkb/P61278; https://www.uniprot.org/uniprotkb/P31391,clinicaltrials_gov:NCT01665638; PMID:24585202; PMID:24430725; PMID:30903688; PMID:25249672; PMID:27127999; crossref:DOI:10.2337/db24-942-p; crossref:DOI:10.2337/db18-1291-p; uniprot:P61278; uniprot:P31391,This is a double-blind (neither the volunteer nor the study doctor/staff will know the identity of the assigned treatments) study to assess the effect of single oral (taken by mouth) dose of canagl...,,,,,True,,,,,,,
